phi_deg;plano_z;Line_A_y;Line_B_z;Line_C;YB;ZB;KN;SZ;S;Volumen_Calculado;Volumen_Error_%;GZ_5.0;GZ_lin_5.0;Error_Lin_5.0_%;GZ_5.15;GZ_lin_5.15;Error_Lin_5.15_%;GZ_5.3;GZ_lin_5.3;Error_Lin_5.3_%
31,5;3,571295187382983;0,5224985647159488;0,8526401643540923;-3,571295187382983;-2,5465380028612112;3,5956404317408586;4,049997546112758;0,9150061578170652;1083,178960506803;2281,7440000000006;1,992981468939829e-14;1,437504722533014;1,5811298546267152;9,991280713194504;1,3591299378256214;1,498663047469983;10,266355391125511;1,2807551531182293;1,416196240313251;10,575096017788104
32,0;3,535429694616013;0,5299192642332049;0,848048096156426;-3,535429694616013;-2,5819438909043813;3,6175502556249466;4,1066221708515895;0,9271065854523601;1083,7478472849152;2281,744;0,0;1,457025849685565;1,6062271539065043;10,240127466038972;1,3775379600505842;1,5224513498107763;10,519738400157834;1,2980500704156037;1,4386755457150486;10,833594058079754
32,5;3,4990655777688526;0,5372996083468238;0,8433914458128857;-3,4990655777688526;-2,6170721256769407;3,63971427775185;4,162833299801688;0,9390356497207457;1084,960948799875;2281,7439999999997;1,992981468939829e-14;1,4763352580675695;1,6313244531862934;10,498238409722399;1,3957403168155458;1,5462396521515696;10,782760483654712;1,3151453755635225;1,4611548511168464;11,102154808608953
33,0;3,462312785286961;0,5446390350150271;0,838670567945424;-3,462312785286961;-2,6517275865509657;3,6620051258998965;4,21839681903945;0,9505626089492871;1086,4327572855777;2281,7440000000006;1,992981468939829e-14;1,495201643964314;1,6564217524660825;10,782499414213873;1,41350578871206;1,570027954492363;11,073330369797846;1,3318099334598061;1,483634156518644;11,399841617371436
33,5;3,4251769353723427;0,5519369853120581;0,8338858220671682;-3,4251769353723427;-2,685910069769281;3,6844158641832503;4,273307711241267;0,9616857993689178;1087,8966956987924;2281,744;0,0;1,513622784680976;1,6815190517458718;11,092345382491256;1,430832236884167;1,5938162568331564;11,390854619260562;1,3480416890873586;1,5061134619204417;11,726029996898669
34,0;3,3876537376182654;0,5591929034707469;0,8290375725550417;-3,3876537376182654;-2,7196374069865015;3,706951487582053;4,32758255948419;0,9724251386597089;1089,3500637747557;2281,744;0,0;1,531618042130456;1,706616351025661;11,425714772319157;1,4477391066098435;1,6176045591739499;11,733153562583427;1,363860171089232;1,5285927673222395;12,078408016083175
34,5;3,3497396098067185;0,5664062369248328;0,8241261886220157;-3,3497396098067185;-2,752927846229261;3,729617896254108;4,381238771249136;0,9828013497001393;1090,7846861263567;2281,744;0,0;1,5492075866249722;1,7317136503054498;11,78060740575615;1,464246651086247;1,641392861514743;12,098112725549386;1,3792857155475224;1,5510720727240368;12,45473328985517
35,0;3,311428518123952;0,573576436351046;0,8191520442889918;-3,311428518123952;-2,7857987400127286;3,7524210181068476;4,434293008113614;0,9928343900073378;1092,1943347276138;2281,744;0,0;1,5664108263583838;1,7568109495852389;12,155184324759823;1,4803743609057267;1,6651811638555365;12,483788413948265;1,39433789545307;1,5735513781258343;12,852944989674214
35,5;3,272715999869425;0,5807029557109398;0,8141155183563192;-3,272715999869425;-2,818268800176988;3,775368380207131;4,486763942407435;1,002546208141796;1093,5786444895664;2281,744;0,0;1,5832491638527357;1,7819082488650282;12,547556603716641;1,4961437204960946;1,6889694661963297;12,88818333818208;1,4090382771394538;1,596030683527632;13,270924532142534
36,0;3,2335972669473936;0,5877852522924731;0,8090169943749475;-3,2335972669473936;-2,850356738459348;3,7984681996452867;4,538670630498201;1,0119591167433621;1094,9314809239143;2281,7439999999997;1,992981468939829e-14;1,5997443690358353;1,8070055481448173;12,955893649052078;1,5115765811919641;1,7127577685371231;13,309361222473834;1,4234087933480934;1,6185099889294299;13,706617276293908
36,5;3,194066289044812;0,5948227867513413;0,8038568606172173;-3,194066289044812;-2,8820808067626063;3,8217290819972978;4,590031972131603;1,0210952516235556;1096,2751883392225;2281,744;0,0;1,6159180383748968;1,8321028474246064;13,37845137660096;1,5266946203621954;1,7365460708779166;13,74547651618342;1,4374712023494947;1,6409892943312274;14,158063942365578
37,0;3,1541222444937134;0,6018150231520483;0,7986355100472928;-3,1541222444937134;-2,9134536221113425;3,8451561142410022;4,640860235409214;1,0299700964969243;1097,5664563570374;2281,7439999999997;1,992981468939829e-14;1,6317851196489725;1,8572001467043955;13,814014133424255;1,541512866176165;1,76033437321871;14,195243636554764;1,4512406127033581;1,6634685997330252;14,623900762695074
37,5;3,1137600644364274;0,6087614290087207;0,7933533402912352;-3,1137600644364274;-2,9444900552766096;3,868756627170958;4,691170833651572;1,0386022595992483;1098,8504364687478;2281,744;0,0;1,647363688607969;1,8822974459841848;14,261195569676302;1,5560494742566608;1,7841226755595034;14,657194714955658;1,464735259905353;1,6859479051348227;15,102568449384085
38,0;3,0729731214862186;0,6156614753256583;0,7880107536067219;-3,0729731214862186;-2,9752060170319568;3,8925393412327867;4,740980849203149;1,0470119972491991;1100,0766381349424;2281,7440000000006;1,992981468939829e-14;1,6626734725748573;1,907394745263974;14,718540755337555;1,5703242512760085;1,8079109779002969;15,129787776711145;1,4779750299771601;1,7084272105366205;15,592427198382483
38,5;3,031759308551465;0,6225146366376196;0,7826081568524139;-3,031759308551465;-3,005614369208669;3,9165112451771935;4,790303896374159;1,055216076548441;1101,3361900291604;2281,744;0,0;1,6777307131860608;1,932492044543763;15,18487617562313;1,5843535176904175;1,8316992802410903;15,611778544932298;1,490976322194775;1,730906515938418;16,092153186608392
39,0;2,990118060700816;0,6293203910498374;0,7771459614569709;-2,990118060700816;-3,0357282579037665;3,940680103880217;4,83915429968693;1,0632319533879055;1102,6636630221474;2281,7439999999997;1,992981468939829e-14;1,6925523444377428;1,9575893438235519;15,659013457208793;1,598154285780267;1,8554875825818833;16,10190574785327;1,5037562271227918;1,7533858213402156;16,60040302510015
39,5;2,94804805081988;0,636078220277764;0,77162458338772;-2,94804805081988;-3,0655595788204355;3,9650532353716406;4,887545138119336;1,071075816452752;1103,9773077981797;2281,7439999999997;1,992981468939829e-14;1,707154036730516;1,982686643103341;16,139879615111692;1,6117423036888512;1,8792758849226767;16,59902954842794;1,516330570647187;1,7758651267420131;17,115961461098408
40,0;2,9055492198189037;0,6427876096865393;0,766044443118978;-2,9055492198189037;-3,0951182973043685;3,9896368993076052;4,935487338469036;1,0787616803498006;1105,2824524596108;2281,744;0,0;1,7215492900363398;2,00778394238313;16,626573168912763;1,6251311485833586;1,9030641872634702;17,102191347596055;1,5287130071303783;1,798344432143811;17,637805379805783
40,5;2,862619335844465;0,6494480483301837;0,7604059656000309;-2,862619335844465;-3,1244165023483137;4,014439613431611;4,9829949194873775;1,0863066295062755;1106,5696400102274;2281,7439999999997;1,992981468939829e-14;1,7357546778364592;2,0328812416629196;17,11800449800979;1,6383374705869316;1,9268524896042636;17,610231359353087;1,5409202633374042;1,8208237375456084;18,164695530836553
41,0;2,819256125699501;0,6560590289905073;0,754709580222772;-2,819256125699501;-3,1534671309757867;4,039471205489713;5,03008341137374;1,0937292374306962;1107,8484878250156;2281,7439999999997;1,992981468939829e-14;1,7497882664212034;2,0579785409427087;17,613003837992284;1,651379412072627;1,950640791945057;18,121903281864853;1,5529705577240513;1,8433030429474062;18,695298747250575
41,5;2,7754583990395307;0,6626200482157375;0,7489557207890021;-2,7754583990395307;-3,1822811474876658;4,064740407106026;5,076766155110929;1,1010458658165039;1109,1044634364266;2281,7439999999997;1,992981468939829e-14;1,7636659140322415;2,083075840222498;18,110568654127608;1,6642729067998805;1,9744290942858505;18,63613751198706;1,5648798995675204;1,8657823483492038;19,22846915375695
42,0;2,73122417699295;0,6691306063588582;0,7431448254773942;-2,73122417699295;-3,210869364964295;4,090256370996208;5,123056679544979;1,1082730413918291;1110,3369791940554;2281,7440000000006;1,992981468939829e-14;1,7774036477506874;2,108173139502287;18,609700287843445;1,6770340567968582;1,9982173966266439;19,151867460774596;1,57666446584303;1,8882616537510015;19,763062760557805
42,5;2,6865497442159927;0,6755902076156602;0,7372773368101241;-2,6865497442159927;-3,239245651878323;4,116031599500034;5,16897305034947;1,1154318046555085;1111,5167810993216;2281,744;0,0;1,7910220122711689;2,133270438782076;19,109113353492898;1,6896834811288195;2,0220056989674373;19,66772011149714;1,5883449499864708;1,910740959152799;20,297606585337423
43,0;2,6414312707880163;0,6819983600624985;0,7313537016191705;-2,6414312707880163;-3,2674268926264403;4,142082140914816;5,214537980040438;1,1225478196654475;1112,7459502731633;2281,7439999999992;3,985962937879658e-14;1,804546179727946;2,158367738061865;19,60723212898111;1,702246425718571;2,0457940013082307;20,182011863801545;1,5999466717091966;1,9332202645545968;20,830293830316833
43,5;2,5958308349009656;0,6883545756937539;0,7253743710122877;-2,5958308349009656;-3,295483189971816;4,168475057595614;5,259847925668599;1,1297204715060758;1114,3265567845342;2281,744;0,0;1,8180750471998297;2,183465037341654;20,09762967181098;1,7148218608457664;2,0695823036490237;20,687888981557894;1,6115686744917037;1,9556995699563942;21,353784105615663
44,0;2,5498331033343042;0,6946583704589973;0,7193398003386512;-2,5498331033343042;-3,323277101232307;4,19508174375826;5,304714134531861;1,1367639117778774;1115,3143980757893;2281,7439999999997;1,992981468939829e-14;1,8314222822368746;2,2085623366214433;20,592741392440352;1,7272235266680247;2,093370605989817;21,198592635437542;1,6230247710991756;1,978178875358192;21,88223560004522
44,5;2,5035100457005695;0,7009092642998509;0,7132504491541817;-2,5035100457005695;-3,3506945482915165;4,221790418797579;5,348976408014963;1,1435208222158568;1116,0131299787413;2281,7439999999997;1,992981468939829e-14;1,8444300865157077;2,2336596359012324;21,102971168769745;1,73929369687073;2,1171589083306106;21,725210189614387;1,6341573072257525;2,0006581807599897;22,42751489796487
45,0;2,456867918755218;0,7071067811865476;0,7071067811865476;-2,456867918755218;-3,3777291336380086;4,248589896711544;5,392621901852184;1,1499812147328985;1116,5570438187044;2281,7439999999997;1,992981468939829e-14;1,857087995919446;2,2587569351810215;21,628966432616934;1,7510219787414636;2,140947210671404;22,268437327679738;1,644955961563482;2,023137486161787;22,990373811518623
45,5;2,409900645707653;0,7132504491541816;0,7009092642998509;-2,409900645707653;-3,4044018735480273;4,275496282767607;5,4356764566106115;1,1561737616855225;1117,79497846366;2281,7439999999997;1,992981468939829e-14;1,8694242108397041;2,2838542344608106;22,168859332091014;1,7624366434665766;2,1647355130121975;22,826288311523648;1,6554490760934497;2,045616791563585;23,568693299274294
46,0;2,362629154009925;0,7193398003386512;0,6946583704589973;-2,362629154009925;-3,430720451517443;4,302512864197237;5,478147423037582;1,1621086210056744;1118,0091794184118;2281,744;0,0;1,8814484213443254;2,3089515337405997;22,722021371748067;1,7735474512935276;2,188523815352991;23,3980976238782;1,6656464812427303;2,0680960969653825;24,161766632640237
46,5;2,3151014189893706;0,7253743710122876;0,6883545756937539;-2,3151014189893706;-3,4566508223486925;4,329599874703859;5,519982195987491;1,1677359699137648;1117,6741514821933;2281,7439999999997;1,992981468939829e-14;1,8931103409260523;2,3340488330203892;23,291748112191026;1,784304185274209;2,2123121176937843;23,987386004690663;1,6754980296223663;2,0905754023671803;24,773372776712048
47,0;2,2672615394615803;0,7313537016191705;0,6819983600624985;-2,2672615394615803;-3,482264499702162;4,356828015367505;5,56128097445786;1,173158764742837;1119,7111459304497;2281,744;0,0;1,9045124663620074;2,3591461323001783;23,87139354391365;1,7948094111191315;2,2361004200345778;24,587067918274656;1,6851063558762565;2,113054707768978;25,395925331382905
47,5;2,2190618341860886;0,7372773368101241;0,6755902076156602;-2,2190618341860886;-3,507611988692469;4,3842486982262345;5,602115515817415;1,1784514949566702;1121,3755245027307;2281,7439999999997;1,992981468939829e-14;1,9157288317667942;2,3842434315799674;24,456206538431765;1,8051372312452756;2,259888722375371;25,19207311548191;1,6945456307237572;2,1355340131707754;26,023989820720715
48,0;2,170535007106823;0,7431448254773942;0,6691306063588582;-2,170535007106823;-3,532666594375106;4,411831579147753;5,642445149279311;1,1835761964149452;1122,9805317767134;2281,744;0,0;1,9267210218923394;2,4093407308597565;25,048759186392722;1,81524929807073;2,2836770247161646;25,805145725343927;1,7037775742491212;2,158013318572573;26,660507286207242
48,5;2,1216848076481334;0,7489557207890021;0,6626200482157375;-2,1216848076481334;-3,5574309518609866;4,439577629885309;5,682272132635765;1,1885378079017528;1125,2807564388477;2281,7439999999497;2,21220943052321e-12;1,9374935286907549;2,434438030139545;25,648834129763337;1,8251501705724043;2,3074653270569576;26,426053278305833;1,7128068124540543;2,1804926239743705;27,305228360823197
49,0;2,0725301072277356;0,754709580222772;0,6560590289905073;-2,0725301072277356;-3,5819075956538216;4,4674878204407795;5,721598676753576;1,1933411954169442;1125,6853434117663;2281,7439999999892;4,78315552545559e-13;1,9480507756397163;2,4595353294193347;26,256222896020414;1,8348443386063003;2,331253629397751;27,054572442287412;1,7216379015728847;2,2029719293761683;27,957913064270823
49,5;2,0230897358654594;0,7604059656000309;0,6494480483301837;-2,0230897358654594;-3,6061021497624837;4,495566928736134;5,7604319146076906;1,1979961210075052;1126,061959849129;2281,7439999998596;6,158312739024072e-12;1,9584020866075362;2,484632628699124;26,87040346260845;1,8443411917675312;2,3550419317385445;27,690144440225907;1,730280296927527;2,225451234777966;28,617960843091033
50,0;1,9733625997994304;0,766044443118978;0,6427876096865394;-1,9733625997994304;-3,6300296243789827;4,523831193547008;5,798793812770873;1,2025271540570044;1126,6033822606576;2281,743999999996;1,793683322045846e-13;1,9685715971759823;2,509729927978913;27,48989833944827;1,8536649307081354;2,378830234079338;28,33118837559166;1,738758264240289;2,247930540179764;29,28367251568153
50,5;1,923340560757735;0,77162458338772;0,636078220277764;-1,923340560757735;-3,6537120004464825;4,552306170068078;5,836717978583635;1,2069704782573147;1127,207260490664;2281,7439999999992;3,985962937879658e-14;1,9785950616450347;2,534827227258702;28,112481244707404;1,8628513741368766;2,4026185364201313;28,975320832202595;1,747107686628719;2,270409845581561;29,952484495253103
51,0;1,8730277963045987;0,7771459614569709;0,6293203910498375;-1,8730277963045987;-3,6771562676175926;4,581000547141894;5,874215494931962;1,2113397261901362;1127,7608180433122;2281,744;0,0;1,988485687647107;2,559924526538491;28,737387572929627;1,8719137934285612;2,4264068387609248;29,621719081238503;1,7553418992100158;2,292889150983359;30,623507136431023
51,5;1,8224308315475692;0,7826081568524139;0,6225146366376195;-1,8224308315475692;-3,7003689528726693;4,609923000459022;5,911297176743444;1,2156482356289606;1128,2537341228776;2281,7439999999997;1,992981468939829e-14;1,9982563924813745;2,58502182581828;29,363871200145546;1,880865168953512;2,450195141101718;30,269579209921442;1,7634739454256505;2,3153684563851566;31,295869859097643
52,0;1,771552865858944;0,788010753606722;0,6156614753256583;-1,771552865858944;-3,7233605454737884;4,639087769579025;5,947980695949436;1,2199161743091036;1128,7292849333278;2281,744;0,0;2,0079269279158254;2,6101191250980693;29,99074263162073;1,889725314874817;2,4739834434425116;30,91762194054104;1,771523701833809;2,3378477617869544;31,96818983380859
52,5;1,7203972959667133;0,7933533402912352;0,6087614290087207;-1,7203972959667133;-3,746140124531007;4,668508101813248;5,984282112226636;1,2241620704792249;1129,1587197318443;2281,7439999999997;1,992981468939829e-14;2,01751541077046;2,635216424377859;30,616916743724303;1,8985124097267745;2,497771745783305;31,564678375885535;1,7795094086830896;2,3603270671887517;32,63920132546482
53,0;1,6689636215133357;0,7986355100472928;0,6018150231520484;-1,6689636215133357;-3,7687233895714787;4,698206753241566;6,020229100631339;1,2284160403475823;1129,7709148685442;2281,7439999999515;2,132490171765617e-12;2,027051550394875;2,6603137236576475;31,24055592663202;1,907256223887781;2,521560048124098;32,20877281942279;1,7874608973806874;2,3828063725905495;33,30676917644859
53,5;1,6172490018452008;0,8038568606172173;0,5948227867513414;-1,6172490018452008;-3,7911280746176126;4,728210439387818;6,0558537664191405;1,2327126027158366;1130,3550010020094;2281,744;0,0;2,0365694633330538;2,6854110229374366;31,859534932949813;1,915990934240471;2,5453483504648915;32,8476197343756;1,7954124051478888;2,405285677992347;33,968422580561516
54,0;1,5652713836699024;0,8090169943749475;0,5877852522924731;-1,5652713836699024;-3,8133427319818898;4,758507474724527;6,091140034708002;1,2370380684583173;1130,7534179126112;2281,7440000000006;1,992981468939829e-14;2,0460550628332648;2,7105083222172257;32,4748474004342;1,9247025136770224;2,569136652805685;33,48227243167631;1,8033499645207807;2,4277649833941446;34,625282455327245
54,5;1,5130971785409226;0,8141155183563192;0,5807029557109398;-1,5130971785409226;-3,835283592855856;4,788985271488257;6,125947745059508;1,2412546349215932;1131,1410598310104;2281,743999999998;9,964907344699145e-14;2,0553701532779125;2,7356056214970152;33,09552136554384;1,9332528255244643;2,5929249551464784;34,12239314550358;1,8111354977710168;2,4502442887959424;35,287740304990066
55,0;1,4607035587046282;0,8191520442889918;0,573576436351046;-1,4607035587046282;-3,857008488780454;4,819725449209867;6,160377138602367;1,2454648728684168;1131,6106990764013;2281,743999999953;2,072700727697422e-12;2,0646169171574087;2,7607029207768043;33,71501985839465;1,9417441105140596;2,616713257487272;34,760973050899075;1,8188713038707112;2,47272359419774;35,94824377819235
55,5;1,408082671597284;0,8241261886220157;0,5664062369248328;-1,408082671597284;-3,8785425479059397;4,8507668625950116;6,194474695676656;1,2497175639445617;1132,0430213879959;2281,743999999778;9,725749568426365e-12;2,073843752566577;2,7858002200565934;34,33028484469493;1,9502248242732747;2,6405015598280652;35,394726134306744;1,8266058959799727;2,4952028995995374;36,60324348514506
56,0;1,3552407041548449;0,8290375725550417;0,5591929034707468;-1,3552407041548449;-3,8998996392204197;4,882134190137092;6,228268880379414;1,254043445049163;1132,4117184436209;2281,744000000173;7,57332958197135e-12;2,0830810176042047;2,8108975193363825;34,93942365089836;1,9587253817209482;2,6642898621688587;36,02161318949148;1,8343697458376924;2,517682205001335;37,25053036412776
56,5;1,3021801243477866;0,8338858220671682;0,5519369853120581;-1,3021801243477866;-3,9210952202600624;4,913855909804793;6,261792249859042;1,2584773174560322;1131,8513514129354;2281,744;0,0;2,0923631395232003;2,8359948186161716;35,54027812124559;1,967280266213125;2,688078164509652;36,63930913534816;1,8421973929030502;2,540161510403133;37,88758578146651
57,0;1,2488823422226427;0,838670567945424;0,5446390350150271;-1,2488823422226427;-3,9421460596135396;4,9459641232679985;6,295081166095073;1,263057758422529;1131,161918119681;2281,7440000000006;1,992981468939829e-14;2,101728326367953;2,8610921178959607;36,130444739272384;1,9759277411761391;2,7118664668504455;37,245224627305994;1,850127155984326;2,5626408158049307;38,51160486542478
57,5;1,1953492236876146;0,8433914458128856;0,5372996083468239;-1,1953492236876146;-3,96306472511191;4,978486219630716;6,328165815389619;1,2678171405123058;1130,6101516998706;2281,7439999999997;1,992981468939829e-14;2,1112085863251915;2,88618941717575;36,70792340796151;1,9846998694532583;2,7356547691912385;37,8372020523613;1,858191152581326;2,585120121206728;39,12024700018515
58,0;1,141578941393389;0,8480480961564261;0,5299192642332049;-1,141578941393389;-3,983856016795418;5,011438832453561;6,36106321009788;1,2727746331593242;1130,0279396442638;2281,7439999998114;8,27087309610029e-12;2,1208227293157504;2,9112867164555394;37,271572782267356;1,993615514892286;2,759443071532032;38,41400465230244;1,8664083004688226;2,607599426608526;39,71216405078801
58,5;1,0875756163389858;0,8526401643540922;0,5224985647159489;-1,0875756163389858;-4,004524205798041;5,044838707297233;6,39379025442955;1,2779492683049973;1129,5814642681266;2281,7440000000006;1,992981468939829e-14;2,1305894326590895;2,936384015735328;37,820265637503134;2,0026934080059755;2,7832313738728254;38,97441129763388;1,874797383352862;2,630078732010323;40,28602532539951
59,0;1,0333459677956351;0,8571673007021123;0,5150380749100542;-1,0333459677956351;-4,025075804812399;5,078707183206926;6,426369021163524;1,28336521695085;1129,344888424463;2281,7439999999997;1,992981468939829e-14;2,1405325176529626;2,9614813150151176;38,35254968526727;2,011957422547645;2,807019676213619;39,516852829779296;1,883382327442329;2,6525580374121214;40,84012570163322
59,5;0,9789076075329725;0,8616291604415257;0,5075383629607042;-0,9789076075329725;-4,045523181995697;5,113076709981341;6,458834206004015;1,2890592433548607;1130,0974785545582;2281,7439999999997;1,992981468939829e-14;2,1506884037963863;2,9865786142949062;38,8661699678582;2,0214440297301572;2,8308079785544122;40,03889976277488;1,8921996556639287;2,6750373428139187;41,37183329500769
60,0;0,9242683068934684;0,8660254037844386;0,5000000000000001;-0,9242683068934684;-4,06588132652236;5,147986018337829;6,491227333468844;1,295074910762212;1130,6458079019349;2281,744;0,0;2,1611003145466503;3,0116759135746953;39,35845056810685;2,0311965039789843;2,8545962808952052;40,53767202253614;1,9012926934113192;2,697516648215716;41,878031592064
60,5;0,869420141406542;0,8703556959398997;0,4924235601034671;-0,869420141406542;-4,086153468645543;5,183455578481799;6,52356832554265;1,3014341499032511;1131,1730468018254;2281,7440000000006;1,992981468939829e-14;2,1717898458431506;3,036773212854485;39,82813386234998;2,0412364914521657;2,878384583235999;41,01181295207367;1,9106831370611812;2,7199959536175142;42,357249135570214
61,0;0,8143459880144511;0,8746197071393957;0,4848096202463371;-0,8143459880144511;-4,106330809832333;5,2194854422996615;6,555853509483117;1,308135266646743;1130,8106357005531;2281,7439999999997;1,992981468939829e-14;2,182754973786139;3,0618705121342735;40,27550269754961;2,051562017715229;2,902172885576792;41,4616209754588;1,92036906164432;2,7424752590193116;42,80980222994539
61,5;0,7590422318851713;0,8788171126619654;0,4771587602596084;-0,7590422318851713;-4,126390348611179;5,256049679250138;6,588049706216979;1,3151470302451864;1130,7661510850776;2281,744;0,0;2,1939641429071517;3,086967811414063;40,702746733299875;2,0621415760078565;2,9259611879175855;41,8894426047127;1,9303190091085622;2,7649545644211093;43,238218728312106
62,0;0,7035970337844178;0,8829475928589269;0,46947156278589086;-0,7035970337844178;-4,146222555700028;5,292959252323989;6,6199392138224535;1,3222536566688925;1130,4105107749074;2281,744;0,0;2,2052012495278195;3,1120651106938517;41,12385939198116;2,07275911059898;2,949749490258379;42,31028946754785;1,9403169716701414;2,7874338698229066;43,65868621061452
62,5;0,6481098158498957;0,8870108331782217;0,46174861323503386;-0,6481098158498957;-4,165663234541402;5,329909551382128;6,651176733689682;1,3291117346203514;1129,7329306191207;2281,7439999999997;1,992981468939829e-14;2,216122567798573;3,1371624099736413;41,56087102573937;2,0830709428218395;2,9735377925991724;42,74779276461217;1,9500193178451068;2,809913175224705;44,09668404361422
63,0;0,5926072232772269;0,8910065241883678;0,4539904997395468;-0,5926072232772269;-4,184682563149867;5,366837557516941;6,681693406102535;1,335654260972328;1129,1801953645481;2281,7439999999997;1,992981468939829e-14;2,226660785160696;3,1622597092534304;42,01802673886913;2,0930098065324403;2,997326094939966;43,20650030329943;1,9593588279041856;2,832392480626502;44,55710920781932
63,5;0,5370713879667962;0,8949343616020251;0,4461978131098087;-0,5370713879667962;-4,203273313874834;5,403720559005721;6,711466569303292;1,3418603996911411;1127,6863490845178;2281,7439999999997;1,992981468939829e-14;2,236794761293166;3,1873570085332195;42,49662345822473;2,1025546070528622;3,0211143972807593;43,68779708011658;1,968314452812559;2,8548717860283;45,041448125777045
64,0;0,4815132860394087;0,898794046299167;0,43837114678907746;-0,4815132860394087;-4,221449806485173;5,4405784952154495;6,740521352704361;1,3477570749093584;1126,9760091999506;2281,744;0,0;2,246551121208525;3,2124543078130086;42,99493465721264;2,1117320142636498;3,0449026996215527;44,18982517927564;1,9769129073187754;2,8773510914300973;45,54769108835238
64,5;0,42591969802178914;0,9025852843498605;0,43051109680829525;-0,42591969802178914;-4,239206578788388;5,477391725664713;6,768838642035789;1,3533269359366251;1126,1191815836905;2281,744;0,0;2,2559122202864854;3,237551607092797;43,514077275650834;2,120524427634006;3,0686910019623457;44,713777496365125;1,9851366349815276;2,899830396831895;46,07711860896059
65,0;0,3702959145474239;0,9063077870366499;0,42261826174069944;-0,3702959145474239;-4,256542418685173;5,514148517303469;6,796408298119012;1,3585615758991123;1125,0836561803192;2281,744;0,0;2,2648693629357624;3,2626489063725868;44,054617885045936;2,1289231948802643;3,092479304303139;45,26025700410801;1,9929770268247675;2,922309702233693;46,630375709325065
65,5;0,3146152656827361;0,9099612708765432;0,41469324265623914;-0,3146152656827361;-4,273438974538805;5,550799524522008;6,823178855360008;1,3634112301007493;1124,1566621336563;2281,7439999999997;1,992981468939829e-14;2,2733725009772927;3,287746205652376;44,61977543227154;2,1368783103458107;3,1162676066439325;45,832712679816915;2,0003841197143295;2,94478900763549;47,211177024142195
66,0;0,25888044482006267;0,9135454576426009;0,4067366430758002;-0,25888044482006267;-4,289901222947861;5,587343839687669;6,849152607582622;1,3678798617270163;1123,0627801405146;2281,7439999999997;1,992981468939829e-14;2,281425319369617;3,312843504932165;45,20937752402696;2,1443935007232264;3,140055908984726;46,430956255262785;2,007361682076837;2,967268313037288;47,819316246353836
66,5;0,20307311325230243;0,917060074385124;0,39874906892524625;-0,20307311325230243;-4,305920191005834;5,623749098033881;6,87429743319622;1,3719369868854754;1121,7619131559873;2281,743999999998;9,964907344699145e-14;2,2889970612705994;3,337940804211954;45,825473552993394;2,1514380501128305;3,1638442113255194;47,05718396862945;2,0138790389550625;2,9897476184390857;48,4571595715287
67,0;0,1471709110651763;0,9205048534524404;0,3907311284892737;-0,1471709110651763;-4,321485975020223;5,659978802758643;6,898577050147485;1,3755479294328428;1120,3857789488293;2281,743999999996;1,793683322045846e-13;2,2960527828852832;3,3630381034917436;46,47041777783772;2,1579770548674166;3,187632513666313;47,713920612661795;2,019901326849551;3,0122269238408834;49,12742933532635
67,5;0,09116027235074015;0,9238795325112867;0,38268343236508984;-0,09116027235074015;-4,336590045459131;5,695997162624537;6,921956359147755;1,3786791640800349;1118,7602844188532;2281,743999999991;3,985962937879658e-13;2,302558696591322;3,3881354027715322;47,14653779672519;2,163976766714628;3,2114208160071063;48,403664281604954;2,0253948368379358;3,0347062292426807;49,832821435473335
68,0;0,03502065407413265;0,9271838545667874;0,37460659341591196;-0,03502065407413265;-4,351219703348016;5,731755977865831;6,944387191269262;1,381284063868537;1116,988064942715;2281,7439999999833;7,374031435077367e-13;2,3084679184353245;3,413232702051322;47,85705596310842;2,169390340250306;3,2352091183478997;49,12987572234781;2,0303127620652885;3,057185534644479;50,57707323548654
68,5;-0,021253950541077395;0,9304175679820246;0,3665012267242973;0,021253950541077395;-4,365375353505959;5,76723651776693;6,965853597009774;1,3833481891176262;1115,0530256951174;2281,7439999999633;1,6143149898412615e-12;2,3137657570996506;3,4383300013311104;48,603201978454486;2,1742031219023468;3,2589974206886927;49,8938801006408;2,034640486705044;3,0796648400462763;51,36162187716884
69,0;-0,07768250262406418;0,9335804264972017;0,3583679495453004;0,07768250262406418;-4,379050468793128;5,8024010501362175;6,986319384550761;1,3848368255675503;1112,8504551359615;2281,743999999928;3,1688405356143275e-12;2,318417252064752;3,4634273006108995;49,38757454148587;2,1783801880901716;3,282785723029486;50,698474994283174;2,038343124115592;3,1021441454480736;52,189496888265566
69,5;-0,13428070125739608;0,9366721892483976;0,35020738125946743;0,13428070125739608;-4,392242023994483;5,837218504927601;7,0057558132126845;1,385722677722299;1110,450572948326;2281,7439999998273;7,57332958197135e-12;2,3223948669706966;3,488524599890689;50,21237988013114;2,1818940385834367;3,3065740253702796;51,5460405912757;2,0413932101961776;3,1246234508498714;53,06328223505727
70,0;-0,19107703245409202;0,9396926207859083;0,3420201433256688;0,19107703245409202;-4,404940872699043;5,8716390478197225;7,024114393776213;1,3859586690607637;1107,708277389519;2281,7440000002607;1,141978381702522e-11;2,325651289846672;3,5136218991704777;51,081200974120556;2,1846973967287857;3,330362327711073;52,44044015879391;2,0437435036108997;3,1471027562516687;53,987168678033534
